better_paper_id,worse_paper_id
8d6411e337502f7fe0bfa59d486803a73d2c1192,ea72a82163f2cc458ca1004767531735d646a810
59084df7203c6be33838ba3e3854eb9bda053ed2,8d6411e337502f7fe0bfa59d486803a73d2c1192
59084df7203c6be33838ba3e3854eb9bda053ed2,182c7b40ff7560a5545764814338f55a2098e441
182c7b40ff7560a5545764814338f55a2098e441,529ff7d6441d244212cf2becafd12a7e67ac56d9
529ff7d6441d244212cf2becafd12a7e67ac56d9,ac258100ebe178287ae4ae3dc7ac78f8c27e017d
ac258100ebe178287ae4ae3dc7ac78f8c27e017d,78875987dc674fc556873df037cf114f04932e80
78875987dc674fc556873df037cf114f04932e80,1c66c41ff22adf66bb9b06d87d5a2ab7b8ee8de7
82f59319e581cdfe16a97fe29bec6215ad818a81,1c66c41ff22adf66bb9b06d87d5a2ab7b8ee8de7
82f59319e581cdfe16a97fe29bec6215ad818a81,0659e2a187f43c5fa86632f3003f8b0d13dac329
debe978e02b664fb7254b6c7b58a74c09ce897e3,0659e2a187f43c5fa86632f3003f8b0d13dac329
02d7673c89a94367edd7a2cf0ea4f5540fba3e42,debe978e02b664fb7254b6c7b58a74c09ce897e3
f7749635a5fc0492ef4705bee963ffa887bb2865,02d7673c89a94367edd7a2cf0ea4f5540fba3e42
f7749635a5fc0492ef4705bee963ffa887bb2865,24d9d00b91f99dde3c9a0ea5c79e63f2ed26151c
dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe,24d9d00b91f99dde3c9a0ea5c79e63f2ed26151c
dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe,3714ed902e79dad5dcc93c5d033c8222d044f3c8
8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c,3714ed902e79dad5dcc93c5d033c8222d044f3c8
8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c,4cbf53465e2af3aa4f0079167a0474fc713f3ce0
a72955288e6468b8342eff6f8f0281ceaefc526a,4cbf53465e2af3aa4f0079167a0474fc713f3ce0
a72955288e6468b8342eff6f8f0281ceaefc526a,7ef10b9b5bbce61573f647774004f95221efe665
900cd128482bbab4d2752d01ce80c55498b78dd2,7ef10b9b5bbce61573f647774004f95221efe665
7d6168fbd3ed72f9098573007f4b8c2ec9e576b9,900cd128482bbab4d2752d01ce80c55498b78dd2
7d6168fbd3ed72f9098573007f4b8c2ec9e576b9,d318e0169f649656c71f02a1f84194a734fe1962
fc918d6f8e2523696c34fa1be5aabdb42e9648d2,d318e0169f649656c71f02a1f84194a734fe1962
fc918d6f8e2523696c34fa1be5aabdb42e9648d2,8e3b1f5d8b6c165f64137cc1f7dea89cf6f622bd
8e3b1f5d8b6c165f64137cc1f7dea89cf6f622bd,f9db375824ca667897229f570ceb699ab05f1483
13c0f33ccd88607fce4819135e404a988aa8aad4,f9db375824ca667897229f570ceb699ab05f1483
0a42291d9543eabe33f6c14278333484071a707c,13c0f33ccd88607fce4819135e404a988aa8aad4
0a42291d9543eabe33f6c14278333484071a707c,131a13c60f179511572abc81d6bd6aa988e96854
131a13c60f179511572abc81d6bd6aa988e96854,a50d4fd8f584276c0fd8560255884edd57aa926e
69535d3c6ff3238f8e7b2b29c1d40ea9d9d7914f,a50d4fd8f584276c0fd8560255884edd57aa926e
69535d3c6ff3238f8e7b2b29c1d40ea9d9d7914f,4f0e4a313a3f777b4b6aab4f364b9bc51a6aacc9
4f0e4a313a3f777b4b6aab4f364b9bc51a6aacc9,3b5e7f456043fa96dc4673dc11156834fd9a985e
53106a642a12b05753ebe9ffca62d8efb0670281,3b5e7f456043fa96dc4673dc11156834fd9a985e
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,53106a642a12b05753ebe9ffca62d8efb0670281
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,dd38755291d108ab86c68d1aac7485921bb8e647
d5c358380b2b2fb9c0e8be6212158e0a01dacb16,dd38755291d108ab86c68d1aac7485921bb8e647
