better_paper_id,worse_paper_id
04c05c6acc970f2ca89af8e436b8dd8189396146,78875987dc674fc556873df037cf114f04932e80
04c05c6acc970f2ca89af8e436b8dd8189396146,2bdccbeffa0bae760f416a72ebe7a3951e230659
2bdccbeffa0bae760f416a72ebe7a3951e230659,23a6037147eff3b2a44ca79e2a8867b6b296429b
8d6411e337502f7fe0bfa59d486803a73d2c1192,23a6037147eff3b2a44ca79e2a8867b6b296429b
fc918d6f8e2523696c34fa1be5aabdb42e9648d2,8d6411e337502f7fe0bfa59d486803a73d2c1192
fc918d6f8e2523696c34fa1be5aabdb42e9648d2,8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c
8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c,7f96bb27a8fca35b1f7d02ee319a64be04114809
4cbf53465e2af3aa4f0079167a0474fc713f3ce0,7f96bb27a8fca35b1f7d02ee319a64be04114809
67f03ac399693393116076c0b8ec8ea05b910685,4cbf53465e2af3aa4f0079167a0474fc713f3ce0
182c7b40ff7560a5545764814338f55a2098e441,67f03ac399693393116076c0b8ec8ea05b910685
7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4,182c7b40ff7560a5545764814338f55a2098e441
c4ff8bc44d88cd267baf18ac5d3a3a1fe86d08eb,7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4
c4ff8bc44d88cd267baf18ac5d3a3a1fe86d08eb,3714ed902e79dad5dcc93c5d033c8222d044f3c8
f9db375824ca667897229f570ceb699ab05f1483,3714ed902e79dad5dcc93c5d033c8222d044f3c8
f9db375824ca667897229f570ceb699ab05f1483,ea72a82163f2cc458ca1004767531735d646a810
9e0da24b96eb4f3f77ccdfc485a4d7d7d21a4585,ea72a82163f2cc458ca1004767531735d646a810
9e0da24b96eb4f3f77ccdfc485a4d7d7d21a4585,2d906cda427cb2c4a71069423312e57ba4cd5445
0b58f4ec8cbf6f63fb65b7e3c368cf511eadecd3,2d906cda427cb2c4a71069423312e57ba4cd5445
0b58f4ec8cbf6f63fb65b7e3c368cf511eadecd3,4aef44e4aeaf28868ae2f1fff2c4eb19ff4df1f6
4aef44e4aeaf28868ae2f1fff2c4eb19ff4df1f6,3b5e7f456043fa96dc4673dc11156834fd9a985e
dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe,3b5e7f456043fa96dc4673dc11156834fd9a985e
dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe,0fe8f2f55046ad0b8d6337f57a78466790923264
0fe8f2f55046ad0b8d6337f57a78466790923264,cc1446a3ccb51bcf8f68827fe05c6841a963cfa3
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,cc1446a3ccb51bcf8f68827fe05c6841a963cfa3
24d9d00b91f99dde3c9a0ea5c79e63f2ed26151c,c3e2bec83b9105b7925aa76c0f38b88d2e337b31
9a75e23639bfcc3a51da57a3b682a984d1d8ac0b,24d9d00b91f99dde3c9a0ea5c79e63f2ed26151c
9a75e23639bfcc3a51da57a3b682a984d1d8ac0b,ae736662f64d56f3ab1894fbd9c45f8f37251843
ae736662f64d56f3ab1894fbd9c45f8f37251843,7ef10b9b5bbce61573f647774004f95221efe665
7ef10b9b5bbce61573f647774004f95221efe665,95d638e7705ec561382268405bc488df4c26c7f7
89e184d2bc830af568e439db9476caa0c047e11a,95d638e7705ec561382268405bc488df4c26c7f7
89e184d2bc830af568e439db9476caa0c047e11a,d318e0169f649656c71f02a1f84194a734fe1962
dd4cfde3e135f799a9a71b4f57e13a29de89f7e3,d318e0169f649656c71f02a1f84194a734fe1962
dd4cfde3e135f799a9a71b4f57e13a29de89f7e3,900cd128482bbab4d2752d01ce80c55498b78dd2
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,900cd128482bbab4d2752d01ce80c55498b78dd2
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,1c66c41ff22adf66bb9b06d87d5a2ab7b8ee8de7
8e3b1f5d8b6c165f64137cc1f7dea89cf6f622bd,1c66c41ff22adf66bb9b06d87d5a2ab7b8ee8de7
59084df7203c6be33838ba3e3854eb9bda053ed2,8e3b1f5d8b6c165f64137cc1f7dea89cf6f622bd
59084df7203c6be33838ba3e3854eb9bda053ed2,ac258100ebe178287ae4ae3dc7ac78f8c27e017d
0659e2a187f43c5fa86632f3003f8b0d13dac329,ac258100ebe178287ae4ae3dc7ac78f8c27e017d
6b4da2023c3a11aea6e3ccb9ab13e594833c47eb,0659e2a187f43c5fa86632f3003f8b0d13dac329
6b4da2023c3a11aea6e3ccb9ab13e594833c47eb,87912571f3df29464d3ccafae66f6e1eed581564
87912571f3df29464d3ccafae66f6e1eed581564,8e27e73e61d772686c7ff30f8bcafc167058b231
c226a4acb42912054d498bcf771023b0ba2da001,8e27e73e61d772686c7ff30f8bcafc167058b231
82f59319e581cdfe16a97fe29bec6215ad818a81,c226a4acb42912054d498bcf771023b0ba2da001
82f59319e581cdfe16a97fe29bec6215ad818a81,9c9ca3a8320c0babd9fc331cc376ffff32fe1f67
9c9ca3a8320c0babd9fc331cc376ffff32fe1f67,0c43750030198dbe7fe164e1ce743ec64427bca1
668075792a7ab40457d92e09da28d35c879271c3,0c43750030198dbe7fe164e1ce743ec64427bca1
668075792a7ab40457d92e09da28d35c879271c3,1414653547b72a23d2c0ca987d270fb236c9105a
600ff4c4ae9fc506c86673c5ecce4fa90803e987,1414653547b72a23d2c0ca987d270fb236c9105a
f7749635a5fc0492ef4705bee963ffa887bb2865,600ff4c4ae9fc506c86673c5ecce4fa90803e987
f7749635a5fc0492ef4705bee963ffa887bb2865,90df9c970aa98aa49bcf79e252ab26b1bb6889c5
90df9c970aa98aa49bcf79e252ab26b1bb6889c5,fe13cc3650fd7df8f98d0596bfc13178af82c799
d5c358380b2b2fb9c0e8be6212158e0a01dacb16,fe13cc3650fd7df8f98d0596bfc13178af82c799
d5c358380b2b2fb9c0e8be6212158e0a01dacb16,e0bf76edd8e6b793b81c16a915ede48e377ebab6
e0bf76edd8e6b793b81c16a915ede48e377ebab6,f2d0f3d47ae850f49a58f4977393bd0025af4bec
13c0f33ccd88607fce4819135e404a988aa8aad4,f2d0f3d47ae850f49a58f4977393bd0025af4bec
3646acd0dc49a00d38517abccfc3a54cb78bbadc,13c0f33ccd88607fce4819135e404a988aa8aad4
3646acd0dc49a00d38517abccfc3a54cb78bbadc,10feab31bb9e71a0f1094fb00c0554abfb992c4d
10feab31bb9e71a0f1094fb00c0554abfb992c4d,76eb8409fccfe15a4d7ef8a8bb5ad0eddd097bd4
60e6e3767c36bf9e16b58b7221c5712b4d3d5293,76eb8409fccfe15a4d7ef8a8bb5ad0eddd097bd4
60e6e3767c36bf9e16b58b7221c5712b4d3d5293,dd38755291d108ab86c68d1aac7485921bb8e647
