paper_id,elo_rating
fc918d6f8e2523696c34fa1be5aabdb42e9648d2,1730.541189009803
1f45c9d4d92c51a94c984eb4c2c6e027bbf78038,1700.5679189747132
7d6168fbd3ed72f9098573007f4b8c2ec9e576b9,1678.3504519010442
82f59319e581cdfe16a97fe29bec6215ad818a81,1677.3803127968579
c4ff8bc44d88cd267baf18ac5d3a3a1fe86d08eb,1671.6382872171855
f7749635a5fc0492ef4705bee963ffa887bb2865,1670.746127557056
9c9ca3a8320c0babd9fc331cc376ffff32fe1f67,1668.9676229281129
04c05c6acc970f2ca89af8e436b8dd8189396146,1668.751310772004
2bdccbeffa0bae760f416a72ebe7a3951e230659,1662.8260170131346
8d0df3168870fd17b36ecd5575e406feb5a5a1b5,1660.2775361626711
8d6411e337502f7fe0bfa59d486803a73d2c1192,1655.9638546502788
59084df7203c6be33838ba3e3854eb9bda053ed2,1655.086569230993
e0bf76edd8e6b793b81c16a915ede48e377ebab6,1649.6328306226596
3646acd0dc49a00d38517abccfc3a54cb78bbadc,1636.6360859958265
668858489bbec3ce45f7a84a6a557b329f9ec91a,1635.5887642131522
9a75e23639bfcc3a51da57a3b682a984d1d8ac0b,1635.3535023957104
0b58f4ec8cbf6f63fb65b7e3c368cf511eadecd3,1635.3055924809955
4f0e4a313a3f777b4b6aab4f364b9bc51a6aacc9,1633.2046237192533
dd4cfde3e135f799a9a71b4f57e13a29de89f7e3,1633.1545813034052
10feab31bb9e71a0f1094fb00c0554abfb992c4d,1630.8198649597698
c78350e81298ca87bc1d59b466fa40081232caaa,1628.4647902187403
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,1627.0516878321214
dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe,1626.2981228375775
668075792a7ab40457d92e09da28d35c879271c3,1618.2308212859332
6b4da2023c3a11aea6e3ccb9ab13e594833c47eb,1611.6474020220808
0a42291d9543eabe33f6c14278333484071a707c,1611.198186746122
0fe8f2f55046ad0b8d6337f57a78466790923264,1607.1732843802556
1bca0871e893568c5fd346c14c17691f71a8f65a,1598.836921967618
d5c358380b2b2fb9c0e8be6212158e0a01dacb16,1593.1203776568782
8e3b1f5d8b6c165f64137cc1f7dea89cf6f622bd,1590.6627501426838
ae736662f64d56f3ab1894fbd9c45f8f37251843,1588.4705609943446
c226a4acb42912054d498bcf771023b0ba2da001,1579.508896476457
90df9c970aa98aa49bcf79e252ab26b1bb6889c5,1579.0147708163406
60e6e3767c36bf9e16b58b7221c5712b4d3d5293,1564.446696287778
69535d3c6ff3238f8e7b2b29c1d40ea9d9d7914f,1559.8361811928332
182c7b40ff7560a5545764814338f55a2098e441,1548.8737144601128
53106a642a12b05753ebe9ffca62d8efb0670281,1540.289030352823
1122b654f8b47c1aa9c04ff6bbe7561c798e2ad0,1539.4127801046773
67f03ac399693393116076c0b8ec8ea05b910685,1538.3245130693651
aa89c6bf86486e180833037333555e3492b15c8e,1537.497811745933
89e184d2bc830af568e439db9476caa0c047e11a,1536.0252887506651
600ff4c4ae9fc506c86673c5ecce4fa90803e987,1530.3740397632127
02d7673c89a94367edd7a2cf0ea4f5540fba3e42,1521.1204454392237
24d9d00b91f99dde3c9a0ea5c79e63f2ed26151c,1513.7481460639149
550006bea81e4ccb67743dd1b82a70b86b48d93a,1504.1597618438034
13c0f33ccd88607fce4819135e404a988aa8aad4,1504.1595145991723
d318e0169f649656c71f02a1f84194a734fe1962,1500.3017868957384
3c7bcbc6c978f39a5db2d687906e7c7a8014102d,1496.8342581630745
d3f8d5a9c48ee9f338f25f1be5f3adc7fd5dd855,1491.251117843943
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,1488.2418572114823
b2ade4fc5464f3c0bfd92e8cce375bfd5db20e03,1488.1508969438503
131a13c60f179511572abc81d6bd6aa988e96854,1488.10454049493
f82f49c20c6acc69f884f05e3a9f1ceea91061ce,1485.3227102899223
f2d0f3d47ae850f49a58f4977393bd0025af4bec,1483.5407565216701
9bf00afb0efb02a263fa3ddea1e768677498536c,1483.3925302933085
765051eee0fb1394b62555edb86ba1f7a00892fb,1482.5073249851814
a72955288e6468b8342eff6f8f0281ceaefc526a,1478.4921593305514
0c43750030198dbe7fe164e1ce743ec64427bca1,1478.1871741944938
1414653547b72a23d2c0ca987d270fb236c9105a,1460.3001530083998
e3116a5d5784392d9190ca35997f65a252291032,1457.2930100086587
529ff7d6441d244212cf2becafd12a7e67ac56d9,1454.9864502298567
900cd128482bbab4d2752d01ce80c55498b78dd2,1449.803999034357
6c00f661c46391642208a5292f38b5a9e0e09cae,1445.8321887872178
ac258100ebe178287ae4ae3dc7ac78f8c27e017d,1445.6899311699053
4aef44e4aeaf28868ae2f1fff2c4eb19ff4df1f6,1440.3122163635637
debe978e02b664fb7254b6c7b58a74c09ce897e3,1438.1674925722668
a70f0f9b9b9dc7d5caadcb23a551ea4213727548,1437.007614826323
87912571f3df29464d3ccafae66f6e1eed581564,1432.7512716592444
7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4,1421.4663823805647
8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c,1418.9042890173123
0659e2a187f43c5fa86632f3003f8b0d13dac329,1413.0269747929005
9e0da24b96eb4f3f77ccdfc485a4d7d7d21a4585,1407.7663790530958
8db1d30ac06dde4bd19d0a86241137ac2be21552,1405.9624346439882
7ef10b9b5bbce61573f647774004f95221efe665,1405.608959054514
fe13cc3650fd7df8f98d0596bfc13178af82c799,1403.640147459867
c3b0da01017870729a7a83b94e7787e5105cbc32,1400.0730058537054
ff59b0fe9faa8835c18c9a017de1c6d6fcd64408,1392.577872905118
4cbf53465e2af3aa4f0079167a0474fc713f3ce0,1385.3874081748263
b2991a4b2ecc9db0fbd9ca738022801b4e5ee001,1380.0162456476025
f9db375824ca667897229f570ceb699ab05f1483,1365.5151682600742
3b5e7f456043fa96dc4673dc11156834fd9a985e,1355.9386950936967
dd38755291d108ab86c68d1aac7485921bb8e647,1355.68227134767
7f96bb27a8fca35b1f7d02ee319a64be04114809,1347.0067115153076
95d638e7705ec561382268405bc488df4c26c7f7,1346.7424929987237
e1770838ec0667cad48729a81764ed9964d6a8e6,1338.7581369675372
78875987dc674fc556873df037cf114f04932e80,1336.2336067925282
ea72a82163f2cc458ca1004767531735d646a810,1332.5673311482537
3714ed902e79dad5dcc93c5d033c8222d044f3c8,1329.7892061698699
a50d4fd8f584276c0fd8560255884edd57aa926e,1318.5189823973606
2d906cda427cb2c4a71069423312e57ba4cd5445,1317.666971565505
57451ce18f3035fcadf64db38420434f9299b7f3,1307.4865408060696
23a6037147eff3b2a44ca79e2a8867b6b296429b,1305.2367367747343
