better_paper_id,worse_paper_id
8d6411e337502f7fe0bfa59d486803a73d2c1192,0c43750030198dbe7fe164e1ce743ec64427bca1
ae736662f64d56f3ab1894fbd9c45f8f37251843,8d6411e337502f7fe0bfa59d486803a73d2c1192
ae736662f64d56f3ab1894fbd9c45f8f37251843,2bdccbeffa0bae760f416a72ebe7a3951e230659
82f59319e581cdfe16a97fe29bec6215ad818a81,2bdccbeffa0bae760f416a72ebe7a3951e230659
c4ff8bc44d88cd267baf18ac5d3a3a1fe86d08eb,82f59319e581cdfe16a97fe29bec6215ad818a81
c4ff8bc44d88cd267baf18ac5d3a3a1fe86d08eb,1f45c9d4d92c51a94c984eb4c2c6e027bbf78038
1f45c9d4d92c51a94c984eb4c2c6e027bbf78038,90df9c970aa98aa49bcf79e252ab26b1bb6889c5
90df9c970aa98aa49bcf79e252ab26b1bb6889c5,d3f8d5a9c48ee9f338f25f1be5f3adc7fd5dd855
4aef44e4aeaf28868ae2f1fff2c4eb19ff4df1f6,d3f8d5a9c48ee9f338f25f1be5f3adc7fd5dd855
b2991a4b2ecc9db0fbd9ca738022801b4e5ee001,4aef44e4aeaf28868ae2f1fff2c4eb19ff4df1f6
b2991a4b2ecc9db0fbd9ca738022801b4e5ee001,04c05c6acc970f2ca89af8e436b8dd8189396146
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,04c05c6acc970f2ca89af8e436b8dd8189396146
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe
8db1d30ac06dde4bd19d0a86241137ac2be21552,dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe
550006bea81e4ccb67743dd1b82a70b86b48d93a,8db1d30ac06dde4bd19d0a86241137ac2be21552
c78350e81298ca87bc1d59b466fa40081232caaa,550006bea81e4ccb67743dd1b82a70b86b48d93a
7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4,c78350e81298ca87bc1d59b466fa40081232caaa
7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4,4cbf53465e2af3aa4f0079167a0474fc713f3ce0
4ed96712afa0d0e82cddb3d669d4e9f60195aecb,4cbf53465e2af3aa4f0079167a0474fc713f3ce0
4ed96712afa0d0e82cddb3d669d4e9f60195aecb,3714ed902e79dad5dcc93c5d033c8222d044f3c8
8e27e73e61d772686c7ff30f8bcafc167058b231,3714ed902e79dad5dcc93c5d033c8222d044f3c8
fe13cc3650fd7df8f98d0596bfc13178af82c799,8e27e73e61d772686c7ff30f8bcafc167058b231
9a75e23639bfcc3a51da57a3b682a984d1d8ac0b,fe13cc3650fd7df8f98d0596bfc13178af82c799
9a75e23639bfcc3a51da57a3b682a984d1d8ac0b,6b4da2023c3a11aea6e3ccb9ab13e594833c47eb
2d906cda427cb2c4a71069423312e57ba4cd5445,6b4da2023c3a11aea6e3ccb9ab13e594833c47eb
