better_paper_id,worse_paper_id
d318e0169f649656c71f02a1f84194a734fe1962,3b5e7f456043fa96dc4673dc11156834fd9a985e
765051eee0fb1394b62555edb86ba1f7a00892fb,3b5e7f456043fa96dc4673dc11156834fd9a985e
765051eee0fb1394b62555edb86ba1f7a00892fb,87912571f3df29464d3ccafae66f6e1eed581564
d5c358380b2b2fb9c0e8be6212158e0a01dacb16,87912571f3df29464d3ccafae66f6e1eed581564
02d7673c89a94367edd7a2cf0ea4f5540fba3e42,d5c358380b2b2fb9c0e8be6212158e0a01dacb16
600ff4c4ae9fc506c86673c5ecce4fa90803e987,02d7673c89a94367edd7a2cf0ea4f5540fba3e42
600ff4c4ae9fc506c86673c5ecce4fa90803e987,c78350e81298ca87bc1d59b466fa40081232caaa
0fe8f2f55046ad0b8d6337f57a78466790923264,c78350e81298ca87bc1d59b466fa40081232caaa
04c05c6acc970f2ca89af8e436b8dd8189396146,0fe8f2f55046ad0b8d6337f57a78466790923264
04c05c6acc970f2ca89af8e436b8dd8189396146,3c7bcbc6c978f39a5db2d687906e7c7a8014102d
6b4da2023c3a11aea6e3ccb9ab13e594833c47eb,3c7bcbc6c978f39a5db2d687906e7c7a8014102d
e0bf76edd8e6b793b81c16a915ede48e377ebab6,6b4da2023c3a11aea6e3ccb9ab13e594833c47eb
e0bf76edd8e6b793b81c16a915ede48e377ebab6,9bf00afb0efb02a263fa3ddea1e768677498536c
69535d3c6ff3238f8e7b2b29c1d40ea9d9d7914f,9bf00afb0efb02a263fa3ddea1e768677498536c
69535d3c6ff3238f8e7b2b29c1d40ea9d9d7914f,0659e2a187f43c5fa86632f3003f8b0d13dac329
53106a642a12b05753ebe9ffca62d8efb0670281,0659e2a187f43c5fa86632f3003f8b0d13dac329
8d6411e337502f7fe0bfa59d486803a73d2c1192,53106a642a12b05753ebe9ffca62d8efb0670281
8d6411e337502f7fe0bfa59d486803a73d2c1192,7ef10b9b5bbce61573f647774004f95221efe665
f7749635a5fc0492ef4705bee963ffa887bb2865,7ef10b9b5bbce61573f647774004f95221efe665
f7749635a5fc0492ef4705bee963ffa887bb2865,ff59b0fe9faa8835c18c9a017de1c6d6fcd64408
23a6037147eff3b2a44ca79e2a8867b6b296429b,ff59b0fe9faa8835c18c9a017de1c6d6fcd64408
e3116a5d5784392d9190ca35997f65a252291032,23a6037147eff3b2a44ca79e2a8867b6b296429b
f9db375824ca667897229f570ceb699ab05f1483,e3116a5d5784392d9190ca35997f65a252291032
