better_paper_id,worse_paper_id
dd4cfde3e135f799a9a71b4f57e13a29de89f7e3,765051eee0fb1394b62555edb86ba1f7a00892fb
b2991a4b2ecc9db0fbd9ca738022801b4e5ee001,dd4cfde3e135f799a9a71b4f57e13a29de89f7e3
b2991a4b2ecc9db0fbd9ca738022801b4e5ee001,3646acd0dc49a00d38517abccfc3a54cb78bbadc
3646acd0dc49a00d38517abccfc3a54cb78bbadc,3714ed902e79dad5dcc93c5d033c8222d044f3c8
668858489bbec3ce45f7a84a6a557b329f9ec91a,3714ed902e79dad5dcc93c5d033c8222d044f3c8
dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe,668858489bbec3ce45f7a84a6a557b329f9ec91a
d3f8d5a9c48ee9f338f25f1be5f3adc7fd5dd855,dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe
b2ade4fc5464f3c0bfd92e8cce375bfd5db20e03,d3f8d5a9c48ee9f338f25f1be5f3adc7fd5dd855
e3116a5d5784392d9190ca35997f65a252291032,b2ade4fc5464f3c0bfd92e8cce375bfd5db20e03
1122b654f8b47c1aa9c04ff6bbe7561c798e2ad0,e3116a5d5784392d9190ca35997f65a252291032
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,1122b654f8b47c1aa9c04ff6bbe7561c798e2ad0
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,c78350e81298ca87bc1d59b466fa40081232caaa
7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4,c78350e81298ca87bc1d59b466fa40081232caaa
2bdccbeffa0bae760f416a72ebe7a3951e230659,7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4
2bdccbeffa0bae760f416a72ebe7a3951e230659,cc1446a3ccb51bcf8f68827fe05c6841a963cfa3
9a75e23639bfcc3a51da57a3b682a984d1d8ac0b,cc1446a3ccb51bcf8f68827fe05c6841a963cfa3
9a75e23639bfcc3a51da57a3b682a984d1d8ac0b,1c66c41ff22adf66bb9b06d87d5a2ab7b8ee8de7
1c66c41ff22adf66bb9b06d87d5a2ab7b8ee8de7,fc918d6f8e2523696c34fa1be5aabdb42e9648d2
a70f0f9b9b9dc7d5caadcb23a551ea4213727548,fc918d6f8e2523696c34fa1be5aabdb42e9648d2
13c0f33ccd88607fce4819135e404a988aa8aad4,a70f0f9b9b9dc7d5caadcb23a551ea4213727548
13c0f33ccd88607fce4819135e404a988aa8aad4,60e6e3767c36bf9e16b58b7221c5712b4d3d5293
60e6e3767c36bf9e16b58b7221c5712b4d3d5293,7ef10b9b5bbce61573f647774004f95221efe665
87912571f3df29464d3ccafae66f6e1eed581564,7ef10b9b5bbce61573f647774004f95221efe665
4aef44e4aeaf28868ae2f1fff2c4eb19ff4df1f6,87912571f3df29464d3ccafae66f6e1eed581564
76eb8409fccfe15a4d7ef8a8bb5ad0eddd097bd4,4aef44e4aeaf28868ae2f1fff2c4eb19ff4df1f6
76eb8409fccfe15a4d7ef8a8bb5ad0eddd097bd4,182c7b40ff7560a5545764814338f55a2098e441
ac258100ebe178287ae4ae3dc7ac78f8c27e017d,182c7b40ff7560a5545764814338f55a2098e441
debe978e02b664fb7254b6c7b58a74c09ce897e3,ac258100ebe178287ae4ae3dc7ac78f8c27e017d
0a42291d9543eabe33f6c14278333484071a707c,debe978e02b664fb7254b6c7b58a74c09ce897e3
0a42291d9543eabe33f6c14278333484071a707c,ff59b0fe9faa8835c18c9a017de1c6d6fcd64408
d318e0169f649656c71f02a1f84194a734fe1962,ff59b0fe9faa8835c18c9a017de1c6d6fcd64408
d318e0169f649656c71f02a1f84194a734fe1962,0b58f4ec8cbf6f63fb65b7e3c368cf511eadecd3
