paper_id,elo_rating
1bca0871e893568c5fd346c14c17691f71a8f65a,1719.735973731274
e0bf76edd8e6b793b81c16a915ede48e377ebab6,1680.337979234051
529ff7d6441d244212cf2becafd12a7e67ac56d9,1670.2198472685561
ae736662f64d56f3ab1894fbd9c45f8f37251843,1659.7386440190228
b2991a4b2ecc9db0fbd9ca738022801b4e5ee001,1645.4810003034972
76eb8409fccfe15a4d7ef8a8bb5ad0eddd097bd4,1639.0078486222233
d318e0169f649656c71f02a1f84194a734fe1962,1638.5193568561526
04c05c6acc970f2ca89af8e436b8dd8189396146,1637.6361421779966
f82f49c20c6acc69f884f05e3a9f1ceea91061ce,1637.3332344860335
8db1d30ac06dde4bd19d0a86241137ac2be21552,1632.5117406317518
8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c,1625.6773868796424
765051eee0fb1394b62555edb86ba1f7a00892fb,1607.9935926932387
9a75e23639bfcc3a51da57a3b682a984d1d8ac0b,1606.517102331714
3b5e7f456043fa96dc4673dc11156834fd9a985e,1604.1316193633002
2d906cda427cb2c4a71069423312e57ba4cd5445,1602.9429971958868
9c9ca3a8320c0babd9fc331cc376ffff32fe1f67,1600.1845500838433
600ff4c4ae9fc506c86673c5ecce4fa90803e987,1597.9638170249966
82f59319e581cdfe16a97fe29bec6215ad818a81,1597.6607789866423
13c0f33ccd88607fce4819135e404a988aa8aad4,1588.9538428350709
59084df7203c6be33838ba3e3854eb9bda053ed2,1583.2916756931147
dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe,1582.2936840167022
fe13cc3650fd7df8f98d0596bfc13178af82c799,1579.5101099025478
24d9d00b91f99dde3c9a0ea5c79e63f2ed26151c,1575.46848334843
1122b654f8b47c1aa9c04ff6bbe7561c798e2ad0,1574.1104766994195
a70f0f9b9b9dc7d5caadcb23a551ea4213727548,1568.8815401871925
668075792a7ab40457d92e09da28d35c879271c3,1566.283425140241
0659e2a187f43c5fa86632f3003f8b0d13dac329,1566.1066687599591
2bdccbeffa0bae760f416a72ebe7a3951e230659,1565.8741219697492
550006bea81e4ccb67743dd1b82a70b86b48d93a,1562.693392169459
60e6e3767c36bf9e16b58b7221c5712b4d3d5293,1561.1005042895883
c4ff8bc44d88cd267baf18ac5d3a3a1fe86d08eb,1560.1331778115257
d5c358380b2b2fb9c0e8be6212158e0a01dacb16,1555.8310829606567
dd38755291d108ab86c68d1aac7485921bb8e647,1555.7105577057077
6c00f661c46391642208a5292f38b5a9e0e09cae,1555.1373068045914
8d6411e337502f7fe0bfa59d486803a73d2c1192,1552.0705440540837
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,1547.3013732807522
8e27e73e61d772686c7ff30f8bcafc167058b231,1546.1994658661717
8e3b1f5d8b6c165f64137cc1f7dea89cf6f622bd,1543.6038241042413
3646acd0dc49a00d38517abccfc3a54cb78bbadc,1543.2679529927805
9bf00afb0efb02a263fa3ddea1e768677498536c,1543.1844306347489
23a6037147eff3b2a44ca79e2a8867b6b296429b,1542.1541791379927
c78350e81298ca87bc1d59b466fa40081232caaa,1541.2665980669265
0c43750030198dbe7fe164e1ce743ec64427bca1,1540.9329814813748
7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4,1538.620167468856
4aef44e4aeaf28868ae2f1fff2c4eb19ff4df1f6,1532.0481661385609
1f45c9d4d92c51a94c984eb4c2c6e027bbf78038,1531.7226109430835
182c7b40ff7560a5545764814338f55a2098e441,1529.0689402098133
131a13c60f179511572abc81d6bd6aa988e96854,1527.822453730706
6b4da2023c3a11aea6e3ccb9ab13e594833c47eb,1520.5062595759834
c3b0da01017870729a7a83b94e7787e5105cbc32,1515.7596686225704
0b58f4ec8cbf6f63fb65b7e3c368cf511eadecd3,1509.7208584808398
7d6168fbd3ed72f9098573007f4b8c2ec9e576b9,1505.9650601716191
8d0df3168870fd17b36ecd5575e406feb5a5a1b5,1505.2865868493955
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,1504.5823766055541
0fe8f2f55046ad0b8d6337f57a78466790923264,1496.1723945353856
4f0e4a313a3f777b4b6aab4f364b9bc51a6aacc9,1495.0607014314978
67f03ac399693393116076c0b8ec8ea05b910685,1493.1454837380193
d3f8d5a9c48ee9f338f25f1be5f3adc7fd5dd855,1492.2826413167022
dd4cfde3e135f799a9a71b4f57e13a29de89f7e3,1475.5817184603702
c226a4acb42912054d498bcf771023b0ba2da001,1468.5547493165677
89e184d2bc830af568e439db9476caa0c047e11a,1464.8590600178316
900cd128482bbab4d2752d01ce80c55498b78dd2,1463.1920236369356
9e0da24b96eb4f3f77ccdfc485a4d7d7d21a4585,1461.624673910992
10feab31bb9e71a0f1094fb00c0554abfb992c4d,1456.1673978324277
90df9c970aa98aa49bcf79e252ab26b1bb6889c5,1456.028461056233
02d7673c89a94367edd7a2cf0ea4f5540fba3e42,1455.458098681111
aa89c6bf86486e180833037333555e3492b15c8e,1449.4903491989755
debe978e02b664fb7254b6c7b58a74c09ce897e3,1447.1196393311184
f9db375824ca667897229f570ceb699ab05f1483,1444.0784166401093
668858489bbec3ce45f7a84a6a557b329f9ec91a,1436.2979029328562
4cbf53465e2af3aa4f0079167a0474fc713f3ce0,1434.067906699474
fc918d6f8e2523696c34fa1be5aabdb42e9648d2,1433.5270322493407
a72955288e6468b8342eff6f8f0281ceaefc526a,1433.0628059916446
1414653547b72a23d2c0ca987d270fb236c9105a,1423.490232956614
b2ade4fc5464f3c0bfd92e8cce375bfd5db20e03,1416.907232458821
f2d0f3d47ae850f49a58f4977393bd0025af4bec,1414.9919238438456
f7749635a5fc0492ef4705bee963ffa887bb2865,1407.751828835331
3c7bcbc6c978f39a5db2d687906e7c7a8014102d,1398.3170437543854
0a42291d9543eabe33f6c14278333484071a707c,1389.859379251275
78875987dc674fc556873df037cf114f04932e80,1387.0820946649199
53106a642a12b05753ebe9ffca62d8efb0670281,1382.3295222681254
57451ce18f3035fcadf64db38420434f9299b7f3,1379.9144995252934
ea72a82163f2cc458ca1004767531735d646a810,1377.384677516303
69535d3c6ff3238f8e7b2b29c1d40ea9d9d7914f,1372.1284751394542
e1770838ec0667cad48729a81764ed9964d6a8e6,1366.358225263266
4ed96712afa0d0e82cddb3d669d4e9f60195aecb,1365.2098548805955
3714ed902e79dad5dcc93c5d033c8222d044f3c8,1357.448667619592
e3116a5d5784392d9190ca35997f65a252291032,1357.340368584603
7ef10b9b5bbce61573f647774004f95221efe665,1354.610685255089
1c66c41ff22adf66bb9b06d87d5a2ab7b8ee8de7,1327.20766281275
87912571f3df29464d3ccafae66f6e1eed581564,1323.044375261907
ac258100ebe178287ae4ae3dc7ac78f8c27e017d,1316.1212024440463
95d638e7705ec561382268405bc488df4c26c7f7,1315.191751442472
ff59b0fe9faa8835c18c9a017de1c6d6fcd64408,1308.5405985547736
cc1446a3ccb51bcf8f68827fe05c6841a963cfa3,1298.1383817791411
7f96bb27a8fca35b1f7d02ee319a64be04114809,1290.5094080571798
a50d4fd8f584276c0fd8560255884edd57aa926e,1288.292290252791
