better_paper_id,worse_paper_id
53106a642a12b05753ebe9ffca62d8efb0670281,4f0e4a313a3f777b4b6aab4f364b9bc51a6aacc9
53106a642a12b05753ebe9ffca62d8efb0670281,95d638e7705ec561382268405bc488df4c26c7f7
95d638e7705ec561382268405bc488df4c26c7f7,dd38755291d108ab86c68d1aac7485921bb8e647
8d6411e337502f7fe0bfa59d486803a73d2c1192,dd38755291d108ab86c68d1aac7485921bb8e647
8d6411e337502f7fe0bfa59d486803a73d2c1192,9e0da24b96eb4f3f77ccdfc485a4d7d7d21a4585
dd4cfde3e135f799a9a71b4f57e13a29de89f7e3,9e0da24b96eb4f3f77ccdfc485a4d7d7d21a4585
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,dd4cfde3e135f799a9a71b4f57e13a29de89f7e3
3646acd0dc49a00d38517abccfc3a54cb78bbadc,c3e2bec83b9105b7925aa76c0f38b88d2e337b31
668858489bbec3ce45f7a84a6a557b329f9ec91a,3646acd0dc49a00d38517abccfc3a54cb78bbadc
668858489bbec3ce45f7a84a6a557b329f9ec91a,e3116a5d5784392d9190ca35997f65a252291032
131a13c60f179511572abc81d6bd6aa988e96854,e3116a5d5784392d9190ca35997f65a252291032
131a13c60f179511572abc81d6bd6aa988e96854,f2d0f3d47ae850f49a58f4977393bd0025af4bec
ea72a82163f2cc458ca1004767531735d646a810,f2d0f3d47ae850f49a58f4977393bd0025af4bec
90df9c970aa98aa49bcf79e252ab26b1bb6889c5,ea72a82163f2cc458ca1004767531735d646a810
90df9c970aa98aa49bcf79e252ab26b1bb6889c5,8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c
ae736662f64d56f3ab1894fbd9c45f8f37251843,8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c
ae736662f64d56f3ab1894fbd9c45f8f37251843,57451ce18f3035fcadf64db38420434f9299b7f3
dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe,57451ce18f3035fcadf64db38420434f9299b7f3
8d0df3168870fd17b36ecd5575e406feb5a5a1b5,dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe
e0bf76edd8e6b793b81c16a915ede48e377ebab6,8d0df3168870fd17b36ecd5575e406feb5a5a1b5
e0bf76edd8e6b793b81c16a915ede48e377ebab6,c78350e81298ca87bc1d59b466fa40081232caaa
b2991a4b2ecc9db0fbd9ca738022801b4e5ee001,c78350e81298ca87bc1d59b466fa40081232caaa
b2991a4b2ecc9db0fbd9ca738022801b4e5ee001,3c7bcbc6c978f39a5db2d687906e7c7a8014102d
fe13cc3650fd7df8f98d0596bfc13178af82c799,3c7bcbc6c978f39a5db2d687906e7c7a8014102d
2d906cda427cb2c4a71069423312e57ba4cd5445,fe13cc3650fd7df8f98d0596bfc13178af82c799
c3b0da01017870729a7a83b94e7787e5105cbc32,2d906cda427cb2c4a71069423312e57ba4cd5445
2bdccbeffa0bae760f416a72ebe7a3951e230659,c3b0da01017870729a7a83b94e7787e5105cbc32
2bdccbeffa0bae760f416a72ebe7a3951e230659,d5c358380b2b2fb9c0e8be6212158e0a01dacb16
f82f49c20c6acc69f884f05e3a9f1ceea91061ce,d5c358380b2b2fb9c0e8be6212158e0a01dacb16
f82f49c20c6acc69f884f05e3a9f1ceea91061ce,f9db375824ca667897229f570ceb699ab05f1483
8db1d30ac06dde4bd19d0a86241137ac2be21552,f9db375824ca667897229f570ceb699ab05f1483
3714ed902e79dad5dcc93c5d033c8222d044f3c8,8db1d30ac06dde4bd19d0a86241137ac2be21552
6c00f661c46391642208a5292f38b5a9e0e09cae,3714ed902e79dad5dcc93c5d033c8222d044f3c8
6c00f661c46391642208a5292f38b5a9e0e09cae,d3f8d5a9c48ee9f338f25f1be5f3adc7fd5dd855
900cd128482bbab4d2752d01ce80c55498b78dd2,d3f8d5a9c48ee9f338f25f1be5f3adc7fd5dd855
