better_paper_id,worse_paper_id
3714ed902e79dad5dcc93c5d033c8222d044f3c8,3c7bcbc6c978f39a5db2d687906e7c7a8014102d
2bdccbeffa0bae760f416a72ebe7a3951e230659,3c7bcbc6c978f39a5db2d687906e7c7a8014102d
2bdccbeffa0bae760f416a72ebe7a3951e230659,4cbf53465e2af3aa4f0079167a0474fc713f3ce0
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,4cbf53465e2af3aa4f0079167a0474fc713f3ce0
bde841b0dbbf7a15ee69966a828c7fe2cf532ad9,4f0e4a313a3f777b4b6aab4f364b9bc51a6aacc9
debe978e02b664fb7254b6c7b58a74c09ce897e3,4f0e4a313a3f777b4b6aab4f364b9bc51a6aacc9
debe978e02b664fb7254b6c7b58a74c09ce897e3,ff59b0fe9faa8835c18c9a017de1c6d6fcd64408
e1770838ec0667cad48729a81764ed9964d6a8e6,ff59b0fe9faa8835c18c9a017de1c6d6fcd64408
668075792a7ab40457d92e09da28d35c879271c3,e1770838ec0667cad48729a81764ed9964d6a8e6
fc918d6f8e2523696c34fa1be5aabdb42e9648d2,668075792a7ab40457d92e09da28d35c879271c3
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,fc918d6f8e2523696c34fa1be5aabdb42e9648d2
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe
6c00f661c46391642208a5292f38b5a9e0e09cae,dc7f6c4b42c4c639d62c8de5a3d228d155bf84fe
60e6e3767c36bf9e16b58b7221c5712b4d3d5293,6c00f661c46391642208a5292f38b5a9e0e09cae
c3b0da01017870729a7a83b94e7787e5105cbc32,60e6e3767c36bf9e16b58b7221c5712b4d3d5293
c3b0da01017870729a7a83b94e7787e5105cbc32,4ed96712afa0d0e82cddb3d669d4e9f60195aecb
76eb8409fccfe15a4d7ef8a8bb5ad0eddd097bd4,4ed96712afa0d0e82cddb3d669d4e9f60195aecb
13c0f33ccd88607fce4819135e404a988aa8aad4,76eb8409fccfe15a4d7ef8a8bb5ad0eddd097bd4
69535d3c6ff3238f8e7b2b29c1d40ea9d9d7914f,13c0f33ccd88607fce4819135e404a988aa8aad4
89e184d2bc830af568e439db9476caa0c047e11a,69535d3c6ff3238f8e7b2b29c1d40ea9d9d7914f
8d6411e337502f7fe0bfa59d486803a73d2c1192,89e184d2bc830af568e439db9476caa0c047e11a
82f59319e581cdfe16a97fe29bec6215ad818a81,8d6411e337502f7fe0bfa59d486803a73d2c1192
82f59319e581cdfe16a97fe29bec6215ad818a81,0c43750030198dbe7fe164e1ce743ec64427bca1
8d0df3168870fd17b36ecd5575e406feb5a5a1b5,0c43750030198dbe7fe164e1ce743ec64427bca1
765051eee0fb1394b62555edb86ba1f7a00892fb,8d0df3168870fd17b36ecd5575e406feb5a5a1b5
a50d4fd8f584276c0fd8560255884edd57aa926e,765051eee0fb1394b62555edb86ba1f7a00892fb
