better_paper_id,worse_paper_id
f7749635a5fc0492ef4705bee963ffa887bb2865,668858489bbec3ce45f7a84a6a557b329f9ec91a
f7749635a5fc0492ef4705bee963ffa887bb2865,90df9c970aa98aa49bcf79e252ab26b1bb6889c5
a50d4fd8f584276c0fd8560255884edd57aa926e,90df9c970aa98aa49bcf79e252ab26b1bb6889c5
9bf00afb0efb02a263fa3ddea1e768677498536c,a50d4fd8f584276c0fd8560255884edd57aa926e
0a42291d9543eabe33f6c14278333484071a707c,9bf00afb0efb02a263fa3ddea1e768677498536c
8e27e73e61d772686c7ff30f8bcafc167058b231,0a42291d9543eabe33f6c14278333484071a707c
e0bf76edd8e6b793b81c16a915ede48e377ebab6,8e27e73e61d772686c7ff30f8bcafc167058b231
e0bf76edd8e6b793b81c16a915ede48e377ebab6,f2d0f3d47ae850f49a58f4977393bd0025af4bec
89e184d2bc830af568e439db9476caa0c047e11a,f2d0f3d47ae850f49a58f4977393bd0025af4bec
d5c358380b2b2fb9c0e8be6212158e0a01dacb16,89e184d2bc830af568e439db9476caa0c047e11a
c4ff8bc44d88cd267baf18ac5d3a3a1fe86d08eb,d5c358380b2b2fb9c0e8be6212158e0a01dacb16
c4ff8bc44d88cd267baf18ac5d3a3a1fe86d08eb,7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4
4ed96712afa0d0e82cddb3d669d4e9f60195aecb,7ae48b24cbf955bf9b9498fb287bf4c5cd3b73d4
24d9d00b91f99dde3c9a0ea5c79e63f2ed26151c,4ed96712afa0d0e82cddb3d669d4e9f60195aecb
24d9d00b91f99dde3c9a0ea5c79e63f2ed26151c,a72955288e6468b8342eff6f8f0281ceaefc526a
600ff4c4ae9fc506c86673c5ecce4fa90803e987,a72955288e6468b8342eff6f8f0281ceaefc526a
0fe8f2f55046ad0b8d6337f57a78466790923264,600ff4c4ae9fc506c86673c5ecce4fa90803e987
dd4cfde3e135f799a9a71b4f57e13a29de89f7e3,0fe8f2f55046ad0b8d6337f57a78466790923264
0b58f4ec8cbf6f63fb65b7e3c368cf511eadecd3,dd4cfde3e135f799a9a71b4f57e13a29de89f7e3
c3e2bec83b9105b7925aa76c0f38b88d2e337b31,0b58f4ec8cbf6f63fb65b7e3c368cf511eadecd3
3b5e7f456043fa96dc4673dc11156834fd9a985e,c3e2bec83b9105b7925aa76c0f38b88d2e337b31
d318e0169f649656c71f02a1f84194a734fe1962,3b5e7f456043fa96dc4673dc11156834fd9a985e
82f59319e581cdfe16a97fe29bec6215ad818a81,d318e0169f649656c71f02a1f84194a734fe1962
82f59319e581cdfe16a97fe29bec6215ad818a81,57451ce18f3035fcadf64db38420434f9299b7f3
8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c,57451ce18f3035fcadf64db38420434f9299b7f3
8fd11c6f3eb1d0aeb915369f3c4f0b1bb24cab0c,fc918d6f8e2523696c34fa1be5aabdb42e9648d2
debe978e02b664fb7254b6c7b58a74c09ce897e3,fc918d6f8e2523696c34fa1be5aabdb42e9648d2
529ff7d6441d244212cf2becafd12a7e67ac56d9,debe978e02b664fb7254b6c7b58a74c09ce897e3
529ff7d6441d244212cf2becafd12a7e67ac56d9,95d638e7705ec561382268405bc488df4c26c7f7
fe13cc3650fd7df8f98d0596bfc13178af82c799,95d638e7705ec561382268405bc488df4c26c7f7
fe13cc3650fd7df8f98d0596bfc13178af82c799,a70f0f9b9b9dc7d5caadcb23a551ea4213727548
ae736662f64d56f3ab1894fbd9c45f8f37251843,a70f0f9b9b9dc7d5caadcb23a551ea4213727548
ae736662f64d56f3ab1894fbd9c45f8f37251843,8db1d30ac06dde4bd19d0a86241137ac2be21552
59084df7203c6be33838ba3e3854eb9bda053ed2,8db1d30ac06dde4bd19d0a86241137ac2be21552
3c7bcbc6c978f39a5db2d687906e7c7a8014102d,59084df7203c6be33838ba3e3854eb9bda053ed2
9c9ca3a8320c0babd9fc331cc376ffff32fe1f67,3c7bcbc6c978f39a5db2d687906e7c7a8014102d
